2017-11-06 17:53:47,812 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\main\resources
2017-11-06 17:53:47,814 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:53:47,815 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\test\resources
2017-11-06 17:53:47,957 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:53:47,962 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-06 17:53:48,128 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:53:48,129 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-06 17:54:23,892 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2017-11-06 17:54:29,703 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain
2017-11-06 17:54:29,705 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2017-11-06 17:54:51,069 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:54:51,175 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-06 17:54:51,191 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:54:51,196 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-06 17:55:09,692 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:55:09,694 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:55:09,695 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:55:09,697 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-06 17:55:19,873 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
